Date,Open,High,Low,Close,Adj Close,Volume
1984/9/17,0.511161,0.517857,0.511161,2226.22,0.022907,48188000
1984/9/18,0.511161,0.515625,0.493304,2164.32,0.022107,24326400
1984/9/19,0.493304,0.497768,0.482143,2183.4,0.021607,26572000
1984/9/20,0.484375,0.488839,0.484375,2217.52,0.021707,16542400
1984/9/21,0.484375,0.497768,0.473214,2200.99,0.021507,24959200
1984/9/24,0.479911,0.482143,0.475446,2181.96,0.021307,19751200
1984/9/25,0.473214,0.473214,0.466518,2170.67,0.020906,41697600
1984/9/26,0.466518,0.486607,0.459821,2196.97,0.020606,27742400
1984/9/27,0.459821,0.462054,0.459821,2213.45,0.020606,26482400
1984/9/28,0.459821,0.459821,0.439732,2219.79,0.020106,58352000
1984/10/1,0.446429,0.446429,0.4375,2201.59,0.019606,24444000
1984/10/2,0.441964,0.457589,0.441964,2237.47,0.019806,29562400
1984/10/3,0.448661,0.455357,0.448661,2239.86,0.020106,30105600
1984/10/4,0.453125,0.457589,0.453125,2221.45,0.020306,31371200
1984/10/5,0.453125,0.453125,0.441964,2225.54,0.019906,24393600
1984/10/8,0.444196,0.446429,0.444196,2216.91,0.019906,11743200
1984/10/9,0.444196,0.446429,0.439732,2256.74,0.019706,31315200
1984/10/10,0.439732,0.439732,0.426339,2285.81,0.019106,91212800
1984/10/11,0.426339,0.4375,0.424107,2315.81,0.019006,45690400
1984/10/12,0.424107,0.426339,0.401786,2331.26,0.018206,66449600
1984/10/15,0.428571,0.433036,0.428571,2346.65,0.019206,60816000
1984/10/16,0.428571,0.430804,0.426339,2339.85,0.019106,29506400
1984/10/17,0.444196,0.446429,0.444196,2331.89,0.019906,39160800
1984/10/18,0.457589,0.459821,0.457589,2363.13,0.020506,61790400
1984/10/19,0.457589,0.488839,0.455357,2378.3,0.020506,81530400
1984/10/22,0.457589,0.464286,0.453125,2423.56,0.020306,28688800
1984/10/23,0.464286,0.46875,0.464286,2407.33,0.020806,46608800
1984/10/24,0.46875,0.473214,0.46875,2413.33,0.021006,41753600
1984/10/25,0.46875,0.46875,0.450893,2396.83,0.020206,39541600
1984/10/26,0.450893,0.450893,0.4375,2403.94,0.019706,28711200
1984/10/29,0.441964,0.444196,0.441964,2409.72,0.019806,12661600
1984/10/30,0.446429,0.450893,0.446429,2418.56,0.020006,18648000
1984/10/31,0.446429,0.450893,0.444196,2414.85,0.019906,15058400
1984/11/1,0.446429,0.450893,0.446429,2419.24,0.020006,11760000
1984/11/2,0.446429,0.448661,0.441964,2448.51,0.019906,6921600
1984/11/5,0.444196,0.453125,0.441964,2482.53,0.019806,26342400
1984/11/6,0.46875,0.470982,0.46875,2529.46,0.021006,56330400
1984/11/7,0.46875,0.470982,0.459821,2534.06,0.020606,57887200
1984/11/8,0.459821,0.459821,0.441964,2529.63,0.019806,22030400
1984/11/9,0.441964,0.444196,0.410714,2496.53,0.018606,73533600
1984/11/12,0.430804,0.433036,0.430804,2507.45,0.019306,28313600
1984/11/13,0.430804,0.439732,0.419643,2527.7,0.018806,31668000
1984/11/14,0.424107,0.428571,0.424107,2524.82,0.019006,26084800
1984/11/15,0.424107,0.428571,0.424107,2536.18,0.019006,26650400
1984/11/16,0.424107,0.430804,0.412946,2536.78,0.018606,41440000
1984/11/19,0.415179,0.417411,0.390625,2535.24,0.017505,58245600
1984/11/20,0.404018,0.40625,0.404018,2505.12,0.018106,65811200
1984/11/21,0.412946,0.415179,0.412946,2491.36,0.018506,44682400
1984/11/23,0.417411,0.430804,0.417411,2478.31,0.019006,34272000
1984/11/26,0.428571,0.428571,0.428571,2483.76,0.019206,25160800
1984/11/27,0.439732,0.444196,0.439732,2449.7,0.019706,31852800
1984/11/28,0.462054,0.473214,0.462054,2448.98,0.020706,102631200
1984/11/29,0.462054,0.462054,0.453125,2414.05,0.020306,43719200
1984/11/30,0.453125,0.457589,0.439732,2371.09,0.019806,27176800
1984/12/3,0.441964,0.444196,0.435268,2340.32,0.019506,24500000
1984/12/4,0.444196,0.453125,0.444196,2368.64,0.019906,30094400
1984/12/5,0.466518,0.466518,0.466518,2401.69,0.020906,65727200
1984/12/6,0.488839,0.491071,0.488839,2425.65,0.021907,79318400
1984/12/7,0.488839,0.506696,0.484375,2452.99,0.021807,123631200
1984/12/10,0.486607,0.486607,0.477679,2437.59,0.021407,27871200
1984/12/11,0.477679,0.484375,0.470982,2439.64,0.021106,30945600
1984/12/12,0.470982,0.470982,0.455357,2421.69,0.020406,27518400
1984/12/13,0.459821,0.46875,0.459821,2412.38,0.020606,16710400
1984/12/14,0.459821,0.475446,0.459821,2368.15,0.021106,24035200
1984/12/17,0.482143,0.486607,0.482143,2377.54,0.021607,31309600
1984/12/18,0.511161,0.513393,0.511161,2387.54,0.022907,85142400
1984/12/19,0.511161,0.513393,0.491071,2430.27,0.022007,79374400
1984/12/20,0.491071,0.5,0.488839,2423.91,0.021907,34960800
1984/12/21,0.488839,0.491071,0.477679,2441.73,0.021607,30973600
1984/12/24,0.491071,0.493304,0.491071,2440.75,0.022007,16884000
1984/12/26,0.493304,0.497768,0.493304,2499.98,0.022107,16794400
1984/12/27,0.495536,0.497768,0.495536,2517.67,0.022207,24690400
1984/12/28,0.495536,0.515625,0.493304,2460.03,0.023007,41333600
1984/12/31,0.520089,0.522321,0.520089,2469.6,0.023307,51940000
1985/1/2,0.520089,0.520089,0.497768,2499.48,0.022307,43825600
1985/1/3,0.506696,0.520089,0.506696,2496.57,0.022707,41652800
1985/1/4,0.506696,0.508929,0.5,2485.93,0.022707,34316800
1985/1/7,0.506696,0.508929,0.504464,2477.08,0.022607,42728000
1985/1/8,0.504464,0.508929,0.5,2528.42,0.022407,35280000
1985/1/9,0.513393,0.520089,0.513393,2524.38,0.023007,41680800
1985/1/10,0.535714,0.537946,0.535714,2516.75,0.024007,69266400
1985/1/11,0.535714,0.540179,0.526786,2482.24,0.023807,51262400
1985/1/14,0.546875,0.551339,0.546875,2510.1,0.024508,67608800
1985/1/15,0.546875,0.555804,0.535714,2557.31,0.024007,66242400
1985/1/16,0.540179,0.549107,0.540179,2584.8,0.024207,47471200
1985/1/17,0.540179,0.549107,0.502232,2574.42,0.022507,136880800
1985/1/18,0.502232,0.522321,0.5,2615.14,0.022907,88166400
1985/1/21,0.522321,0.526786,0.522321,2595.47,0.023407,81356800
1985/1/22,0.537946,0.540179,0.537946,2616.64,0.024107,106209600
1985/1/23,0.537946,0.540179,0.529018,2616.3,0.023707,107626400
1985/1/24,0.529018,0.529018,0.517857,2569.28,0.023207,99265600
1985/1/25,0.517857,0.529018,0.506696,2554.18,0.023707,79615200
1985/1/28,0.540179,0.546875,0.540179,2553.42,0.024207,103045600
1985/1/29,0.540179,0.544643,0.533482,2538.27,0.023907,55932800
1985/1/30,0.533482,0.544643,0.533482,2603.49,0.023907,123110400
1985/1/31,0.533482,0.535714,0.517857,2617.17,0.023207,69059200
1985/2/1,0.517857,0.520089,0.506696,2636.36,0.022907,34434400
1985/2/4,0.522321,0.524554,0.522321,2627.1,0.023407,54504800
1985/2/5,0.526786,0.535714,0.526786,2605.45,0.023607,47510400
1985/2/6,0.535714,0.535714,0.535714,2582.16,0.024007,48608000
1985/2/7,0.535714,0.542411,0.533482,2579.16,0.023907,61370400
1985/2/8,0.533482,0.535714,0.526786,2537.41,0.023907,33006400
1985/2/11,0.544643,0.549107,0.544643,2614.19,0.024407,86738400
1985/2/12,0.544643,0.546875,0.53125,2644.58,0.023807,56627200
1985/2/13,0.53125,0.53125,0.506696,2698.82,0.022707,131756800
1985/2/14,0.506696,0.511161,0.493304,2688.07,0.022107,106708000
1985/2/15,0.493304,0.502232,0.488839,2689.97,0.022407,43405600
1985/2/19,0.497768,0.497768,0.493304,2712.89,0.022107,37458400
1985/2/20,0.493304,0.495536,0.470982,2721.53,0.021106,54992000
1985/2/21,0.479911,0.482143,0.479911,2712.09,0.021507,77056000
1985/2/22,0.479911,0.497768,0.479911,2726.8,0.022107,56632800
1985/2/25,0.493304,0.495536,0.486607,2704.94,0.021807,24634400
1985/2/26,0.486607,0.488839,0.477679,2759.63,0.021407,47241600
1985/2/27,0.477679,0.477679,0.448661,2782.17,0.020106,100895200
1985/2/28,0.448661,0.448661,0.441964,2799.85,0.019806,79766400
1985/3/1,0.441964,0.444196,0.428571,2817.29,0.019906,61857600
1985/3/4,0.450893,0.464286,0.450893,2809.32,0.020206,38276000
1985/3/5,0.462054,0.462054,0.462054,2826.96,0.020706,32692800
1985/3/6,0.462054,0.462054,0.439732,2821.34,0.019706,48400800
1985/3/7,0.439732,0.441964,0.395089,2811.7,0.017705,183495200
1985/3/8,0.395089,0.395089,0.370536,2797.27,0.017205,118389600
1985/3/11,0.397321,0.399554,0.397321,2783.72,0.017805,71500800
1985/3/12,0.410714,0.415179,0.410714,2807.32,0.018406,54857600
1985/3/13,0.410714,0.410714,0.388393,2807.38,0.017405,62781600
1985/3/14,0.388393,0.390625,0.388393,2825.12,0.017405,60401600
1985/3/15,0.388393,0.412946,0.386161,2811.82,0.018106,45354400
1985/3/18,0.408482,0.412946,0.408482,2818.14,0.018306,31192000
1985/3/19,0.408482,0.412946,0.392857,2813.27,0.017605,42862400
1985/3/20,0.397321,0.404018,0.397321,2778.67,0.017805,101242400
1985/3/21,0.404018,0.410714,0.404018,2774.37,0.018106,40616800
1985/3/22,0.404018,0.410714,0.397321,2759.23,0.017805,20092800
1985/3/25,0.397321,0.397321,0.386161,2763.28,0.017305,27490400
1985/3/26,0.401786,0.401786,0.401786,2769.04,0.018006,30357600
1985/3/27,0.401786,0.40625,0.390625,2759.71,0.017505,27837600
1985/3/28,0.390625,0.397321,0.390625,2693.42,0.017505,32401600
1985/3/29,0.390625,0.397321,0.390625,2657.73,0.017705,21795200
1985/4/1,0.395089,0.404018,0.386161,2648.02,0.017305,28515200
1985/4/2,0.386161,0.388393,0.375,2637.88,0.016805,56856800
1985/4/3,0.375,0.377232,0.375,2675.03,0.016805,60664800
1985/4/4,0.375,0.377232,0.368304,2691.94,0.016705,40465600
1985/4/8,0.372768,0.375,0.350446,2730.48,0.015705,49683200
1985/4/9,0.350446,0.352679,0.350446,2735.55,0.015705,65973600
1985/4/10,0.375,0.379464,0.375,2703.42,0.016805,56728000
1985/4/11,0.381696,0.392857,0.381696,2707.74,0.017105,36668800
1985/4/12,0.381696,0.381696,0.370536,2747.33,0.016705,18132800
1985/4/15,0.381696,0.386161,0.381696,2754.12,0.017105,14957600
1985/4/16,0.386161,0.388393,0.386161,2745.77,0.017305,16912000
1985/4/17,0.404018,0.408482,0.404018,2732.43,0.018106,30811200
1985/4/18,0.408482,0.410714,0.408482,2728,0.018306,50607200
1985/4/19,0.408482,0.408482,0.399554,2744.56,0.018006,24007200
1985/4/22,0.401786,0.401786,0.386161,2744.93,0.017305,25648000
1985/4/23,0.395089,0.397321,0.395089,2728.06,0.017705,29573600
1985/4/24,0.395089,0.401786,0.392857,2746.84,0.017605,19734400
1985/4/25,0.392857,0.395089,0.392857,2764.89,0.017605,21907200
1985/4/26,0.392857,0.404018,0.390625,2771.18,0.017505,29926400
1985/4/29,0.390625,0.392857,0.377232,2771.75,0.016905,15551200
1985/4/30,0.379464,0.381696,0.379464,2853.29,0.017005,23682400
1985/5/1,0.379464,0.381696,0.372768,2866.76,0.016705,14336000
1985/5/2,0.368304,0.368304,0.34375,2884.14,0.015405,82443200
1985/5/3,0.34375,0.359375,0.34375,2877.43,0.016005,39530400
1985/5/6,0.357143,0.361607,0.352679,2869.23,0.015805,14033600
1985/5/7,0.357143,0.357143,0.357143,2877.09,0.016005,26902400
1985/5/8,0.354911,0.354911,0.354911,2871.99,0.015905,36097600
1985/5/9,0.357143,0.359375,0.357143,2876.45,0.016005,31768800
1985/5/10,0.357143,0.366071,0.357143,2897.14,0.016205,34020000
1985/5/13,0.361607,0.363839,0.357143,2891.03,0.016005,21806400
1985/5/14,0.357143,0.359375,0.352679,2885.18,0.015805,30436000
1985/5/15,0.357143,0.363839,0.357143,2881.71,0.016005,32608800
1985/5/16,0.381696,0.392857,0.381696,2880.13,0.017105,57635200
1985/5/17,0.381696,0.395089,0.379464,2916.97,0.017405,52964800
1985/5/20,0.388393,0.397321,0.381696,2933.46,0.017105,49296800
1985/5/21,0.379464,0.379464,0.370536,2913.56,0.016605,38136000
1985/5/22,0.370536,0.372768,0.368304,2953.19,0.016505,30139200
1985/5/23,0.366071,0.366071,0.352679,2961.13,0.015805,59791200
1985/5/24,0.352679,0.352679,0.323661,2970.28,0.014504,147369600
1985/5/28,0.319196,0.319196,0.301339,3003.61,0.013504,127741600
1985/5/29,0.305804,0.308036,0.305804,3032.97,0.013704,61639200
1985/5/30,0.314732,0.319196,0.314732,3035.47,0.014104,78730400
1985/5/31,0.314732,0.321429,0.310268,3019.12,0.013904,92355200
1985/6/3,0.303571,0.303571,0.285714,3038.81,0.012804,144004000
1985/6/4,0.308036,0.310268,0.308036,3067.46,0.013804,100480800
1985/6/5,0.308036,0.316964,0.301339,3062.53,0.013504,71601600
1985/6/6,0.303571,0.303571,0.303571,3058.24,0.013604,67799200
1985/6/7,0.303571,0.303571,0.292411,3050.4,0.013104,118809600
1985/6/10,0.292411,0.294643,0.287946,3039.12,0.012904,79032800
1985/6/11,0.287946,0.294643,0.287946,3059.57,0.012904,75180000
1985/6/12,0.287946,0.290179,0.28125,3031.1,0.012604,61997600
1985/6/13,0.28125,0.283482,0.265625,3012.29,0.011904,94880800
1985/6/14,0.265625,0.28125,0.263393,3005.24,0.011804,141416800
1985/6/17,0.265625,0.267857,0.265625,2967.85,0.011904,59085600
1985/6/18,0.272321,0.276786,0.272321,2961.63,0.012204,66304000
1985/6/19,0.279018,0.283482,0.279018,2968.18,0.012504,42996800
1985/6/20,0.28125,0.28125,0.28125,2994.17,0.012604,47700800
1985/6/21,0.287946,0.294643,0.287946,3005.78,0.012904,41535200
1985/6/24,0.308036,0.3125,0.308036,2985.08,0.013804,51441600
1985/6/25,0.3125,0.319196,0.3125,2958.66,0.014004,73477600
1985/6/26,0.323661,0.323661,0.323661,2950.42,0.014504,33051200
1985/6/27,0.328125,0.330357,0.328125,2923.39,0.014705,48115200
1985/6/28,0.328125,0.330357,0.321429,2927.07,0.014404,33936000
1985/7/1,0.323661,0.325893,0.323661,2930.61,0.014504,25860800
1985/7/2,0.323661,0.325893,0.308036,2935.63,0.013804,19432000
1985/7/3,0.3125,0.3125,0.3125,2934.02,0.014004,17124800
1985/7/5,0.314732,0.316964,0.314732,2927.98,0.014104,9144800
1985/7/8,0.314732,0.316964,0.314732,2939.65,0.014104,23055200
1985/7/9,0.314732,0.316964,0.314732,2966.98,0.014104,36976800
1985/7/10,0.321429,0.321429,0.321429,2995.77,0.014404,26510400
1985/7/11,0.321429,0.323661,0.321429,3012.04,0.014404,16223200
1985/7/12,0.321429,0.321429,0.319196,3001.62,0.014304,11760000
1985/7/15,0.319196,0.325893,0.316964,3000.43,0.014204,19420800
1985/7/16,0.316964,0.319196,0.3125,2944.46,0.014004,35840000
1985/7/17,0.314732,0.319196,0.314732,2937.56,0.014104,29545600
1985/7/18,0.314732,0.314732,0.308036,2924.96,0.013804,44766400
1985/7/19,0.310268,0.310268,0.310268,2931.58,0.013904,28728000
1985/7/22,0.310268,0.310268,0.301339,2906.17,0.013504,48076000
1985/7/23,0.301339,0.305804,0.294643,2890.32,0.013204,42173600
1985/7/24,0.294643,0.299107,0.290179,2881.54,0.013004,42179200
1985/7/25,0.296875,0.299107,0.296875,2868.48,0.013304,78769600
1985/7/26,0.296875,0.299107,0.296875,2944.41,0.013304,32631200
1985/7/29,0.296875,0.296875,0.285714,2932.82,0.012804,19437600
1985/7/30,0.290179,0.292411,0.290179,2924.23,0.013004,22366400
1985/7/31,0.290179,0.292411,0.283482,2939.28,0.012704,20126400
1985/8/1,0.283482,0.287946,0.283482,2924.19,0.012704,12891200
1985/8/2,0.283482,0.283482,0.28125,2934.47,0.012604,24354400
1985/8/5,0.28125,0.283482,0.274554,2906.26,0.012304,23083200
1985/8/6,0.274554,0.28125,0.272321,2835.41,0.012204,15769600
1985/8/7,0.272321,0.285714,0.265625,2819.06,0.011904,37934400
1985/8/8,0.270089,0.272321,0.270089,2804.21,0.012104,36943200
1985/8/9,0.272321,0.272321,0.272321,2805.05,0.012204,15237600
1985/8/12,0.272321,0.272321,0.267857,2790.92,0.012004,13748000
1985/8/13,0.272321,0.276786,0.272321,2759.44,0.012204,10595200
1985/8/14,0.272321,0.272321,0.261161,2753,0.011704,72475200
1985/8/15,0.261161,0.263393,0.258929,2710.74,0.011604,26297600
1985/8/16,0.261161,0.265625,0.261161,2701.04,0.011704,20938400
1985/8/19,0.267857,0.272321,0.267857,2736.11,0.012004,11967200
1985/8/20,0.272321,0.272321,0.272321,2746.18,0.012204,16738400
1985/8/21,0.272321,0.272321,0.272321,2752.8,0.012204,19252800
1985/8/22,0.272321,0.272321,0.265625,2759.6,0.011904,30828000
1985/8/23,0.265625,0.267857,0.263393,2715.41,0.011804,11004000
1985/8/26,0.270089,0.270089,0.270089,2780.94,0.012104,8915200
1985/8/27,0.272321,0.272321,0.272321,2817.05,0.012204,10729600
1985/8/28,0.272321,0.274554,0.272321,2837.53,0.012204,10236800
1985/8/29,0.272321,0.272321,0.265625,2828.47,0.011904,14028000
1985/8/30,0.267857,0.267857,0.267857,2810.76,0.012004,10718400
1985/9/3,0.267857,0.267857,0.263393,2847.36,0.011804,9363200
1985/9/4,0.265625,0.270089,0.265625,2868.01,0.011904,11888800
1985/9/5,0.265625,0.267857,0.265625,2853.88,0.011904,8204000
1985/9/6,0.267857,0.267857,0.267857,2850.49,0.012004,23200800
1985/9/9,0.272321,0.274554,0.272321,2855.4,0.012204,33079200
1985/9/10,0.274554,0.279018,0.274554,2808.93,0.012304,30441600
1985/9/11,0.276786,0.279018,0.276786,2768.13,0.012404,21772800
1985/9/12,0.287946,0.287946,0.287946,2753.03,0.012904,27792800
1985/9/13,0.287946,0.287946,0.28125,2775.15,0.012604,17634400
1985/9/16,0.28125,0.28125,0.272321,2876.81,0.012204,9245600
1985/9/17,0.272321,0.272321,0.272321,2853.49,0.012204,45936800
1985/9/18,0.290179,0.290179,0.290179,2893.71,0.013004,30021600
1985/9/19,0.303571,0.303571,0.303571,2917.2,0.013604,46580800
1985/9/20,0.303571,0.305804,0.299107,2908.17,0.013404,33807200
1985/9/23,0.301339,0.305804,0.301339,2911.56,0.013504,29646400
1985/9/24,0.301339,0.308036,0.294643,2898.81,0.013204,22024800
1985/9/25,0.294643,0.294643,0.283482,2921.28,0.012704,26124000
1985/9/26,0.283482,0.285714,0.283482,2939.05,0.012704,13372800
1985/9/30,0.283482,0.285714,0.28125,2933.41,0.012604,9161600
1985/10/1,0.28125,0.283482,0.28125,2923.77,0.012604,22086400
1985/10/2,0.28125,0.283482,0.279018,2850.42,0.012504,5376000
1985/10/3,0.279018,0.279018,0.276786,2854.7,0.012404,12230400
1985/10/4,0.276786,0.276786,0.267857,2880.56,0.012004,17382400
1985/10/7,0.267857,0.272321,0.267857,2884.53,0.012004,22982400
1985/10/8,0.270089,0.270089,0.270089,2871.41,0.012104,21744800
1985/10/9,0.270089,0.272321,0.267857,2853.4,0.012004,20703200
1985/10/10,0.283482,0.285714,0.283482,2870.81,0.012704,65436000
1985/10/11,0.285714,0.290179,0.285714,2834.2,0.012804,29573600
1985/10/14,0.296875,0.296875,0.296875,2881.16,0.013304,38796800
1985/10/15,0.303571,0.305804,0.303571,2878.83,0.013604,73472000
1985/10/16,0.321429,0.323661,0.321429,2894.42,0.014404,72111200
1985/10/17,0.325893,0.341518,0.325893,2901.68,0.014604,87046400
1985/10/18,0.325893,0.328125,0.316964,2861.49,0.014204,57607200
1985/10/21,0.316964,0.316964,0.308036,2872.17,0.013804,29719200
1985/10/22,0.321429,0.325893,0.321429,2904.97,0.014404,106136800
1985/10/23,0.321429,0.330357,0.321429,2888.75,0.014404,37094400
1985/10/24,0.328125,0.337054,0.328125,2873.7,0.014705,68157600
1985/10/25,0.328125,0.328125,0.321429,2891.05,0.014404,15820000
1985/10/28,0.321429,0.323661,0.321429,3007.64,0.014404,14868000
1985/10/29,0.321429,0.321429,0.319196,3016.13,0.014304,32720800
1985/10/30,0.339286,0.339286,0.339286,3150.15,0.015205,56644000
1985/10/31,0.339286,0.34375,0.332589,3186.72,0.014905,38768800
1985/11/1,0.332589,0.339286,0.332589,3124.26,0.014905,23139200
1985/11/4,0.334821,0.341518,0.334821,3159.02,0.015005,38931200
1985/11/5,0.334821,0.341518,0.332589,3160.7,0.014905,26885600
1985/11/6,0.34375,0.345982,0.34375,3142.59,0.015405,50114400
1985/11/7,0.350446,0.354911,0.350446,3087.42,0.015705,79284800
1985/11/8,0.366071,0.370536,0.366071,3069.07,0.016405,73528000
1985/11/11,0.366071,0.370536,0.357143,3089.57,0.016005,44693600
1985/11/12,0.357143,0.361607,0.354911,3054.05,0.015905,43411200
1985/11/13,0.354911,0.354911,0.345982,2996.77,0.015505,25390400
1985/11/14,0.357143,0.359375,0.357143,3007.01,0.016005,34876800
1985/11/15,0.357143,0.361607,0.354911,3056.4,0.015905,20395200
1985/11/18,0.354911,0.357143,0.354911,3073.38,0.015905,16139200
1985/11/19,0.354911,0.357143,0.34375,3051.54,0.015405,23581600
1985/11/20,0.34375,0.345982,0.339286,2997.62,0.015205,24768800
1985/11/21,0.339286,0.34375,0.339286,3018.24,0.015205,25737600
1985/11/22,0.339286,0.34375,0.337054,3041.15,0.015205,32188800
1985/11/25,0.339286,0.34375,0.339286,3002.37,0.015305,24298400
1985/11/26,0.341518,0.348214,0.339286,3026.1,0.015505,41115200
1985/11/27,0.345982,0.359375,0.34375,2971.16,0.016005,47930400
1985/11/29,0.357143,0.359375,0.354911,2919.41,0.016105,24757600
1985/12/2,0.359375,0.361607,0.357143,2862.04,0.016205,25048800
1985/12/3,0.361607,0.363839,0.357143,2843.43,0.016105,38768800
1985/12/4,0.359375,0.368304,0.359375,2823.6,0.016405,41277600
1985/12/5,0.366071,0.370536,0.357143,2747.81,0.016105,31287200
1985/12/6,0.359375,0.359375,0.350446,2656,0.015805,16363200
1985/12/9,0.352679,0.357143,0.34375,2634.12,0.015505,34966400
1985/12/10,0.345982,0.350446,0.34375,2625.33,0.015605,50226400
1985/12/11,0.348214,0.359375,0.348214,2629.05,0.015805,59404800
1985/12/12,0.354911,0.361607,0.354911,2601.1,0.016005,31315200
1985/12/13,0.357143,0.361607,0.352679,2607.35,0.016005,62787200
1985/12/16,0.357143,0.379464,0.357143,2615.08,0.016705,72228800
1985/12/17,0.372768,0.375,0.363839,2653.27,0.016505,27266400
1985/12/18,0.381696,0.408482,0.381696,2688.49,0.017805,139949600
1985/12/19,0.397321,0.40625,0.395089,2703.78,0.018006,67530400
1985/12/20,0.401786,0.40625,0.397321,2696.67,0.017905,51508800
1985/12/23,0.399554,0.401786,0.386161,2667.84,0.017505,35806400
1985/12/24,0.390625,0.392857,0.386161,2698.64,0.017405,16150400
1985/12/26,0.388393,0.392857,0.386161,2695.85,0.017405,11463200
1985/12/27,0.388393,0.404018,0.388393,2704.93,0.017905,30721600
1985/12/30,0.399554,0.404018,0.395089,2698.6,0.017805,26919200
1985/12/31,0.397321,0.399554,0.392857,2660.54,0.017605,21812000
1986/1/2,0.392857,0.397321,0.388393,2659.98,0.017805,29355200
1986/1/3,0.397321,0.399554,0.395089,2662.88,0.017905,60541600
1986/1/6,0.399554,0.399554,0.390625,2647.25,0.017805,46261600
1986/1/7,0.397321,0.410714,0.395089,2656.36,0.018406,117633600
1986/1/8,0.410714,0.419643,0.40625,2613.49,0.018306,151900000
1986/1/9,0.408482,0.410714,0.390625,2616.96,0.018106,111809600
1986/1/10,0.404018,0.412946,0.404018,2645.5,0.018206,38309600
1986/1/13,0.40625,0.412946,0.401786,2667.17,0.018406,53855200
1986/1/14,0.410714,0.424107,0.401786,2656.12,0.018606,68174400
1986/1/15,0.415179,0.428571,0.412946,2683.29,0.019106,105868000
1986/1/16,0.426339,0.441964,0.426339,2701.93,0.019606,133694400
1986/1/17,0.4375,0.441964,0.426339,2687.76,0.019206,86346400
1986/1/20,0.428571,0.428571,0.417411,2677.57,0.019106,31852800
1986/1/21,0.426339,0.430804,0.424107,2665.31,0.019206,37990400
1986/1/22,0.428571,0.430804,0.399554,2607.03,0.018706,35750400
1986/1/23,0.417411,0.419643,0.40625,2608.76,0.018406,39104800
1986/1/24,0.410714,0.417411,0.404018,2618.45,0.018106,27994400
1986/1/27,0.404018,0.40625,0.392857,2675.31,0.017705,97395200
1986/1/28,0.395089,0.399554,0.392857,2676.09,0.017805,55574400
1986/1/29,0.397321,0.435268,0.392857,2659.41,0.018906,147392000
1986/1/30,0.419643,0.419643,0.408482,2640.59,0.018406,59220000
1986/1/31,0.410714,0.415179,0.408482,2638.9,0.018506,36926400
1986/2/3,0.412946,0.428571,0.408482,2681.79,0.019106,87505600
1986/2/4,0.426339,0.435268,0.424107,2675.76,0.019006,65044000
1986/2/5,0.424107,0.426339,0.419643,2643.04,0.019006,49291200
1986/2/6,0.424107,0.433036,0.421875,2656.41,0.019306,33555200
1986/2/7,0.430804,0.430804,0.419643,2636,0.019206,32351200
1986/2/10,0.428571,0.4375,0.424107,2588,0.019106,27960800
1986/2/11,0.426339,0.428571,0.419643,2589.48,0.019106,38365600
1986/2/12,0.426339,0.428571,0.424107,2579.52,0.019206,33264000
1986/2/13,0.428571,0.428571,0.424107,2563.24,0.019106,27344800
1986/2/14,0.426339,0.430804,0.424107,2553.45,0.019006,34378400
1986/2/18,0.424107,0.428571,0.415179,2530.33,0.019106,37027200
1986/2/19,0.426339,0.455357,0.426339,2484.19,0.020006,89919200
1986/2/20,0.446429,0.453125,0.444196,2428.46,0.020106,34479200
1986/2/21,0.448661,0.459821,0.448661,2487.24,0.020206,47269600
1986/2/24,0.450893,0.459821,0.446429,2494.59,0.020606,61779200
1986/2/25,0.459821,0.470982,0.448661,2468.69,0.021106,56184800
1986/2/26,0.470982,0.477679,0.464286,2501.02,0.020806,41182400
1986/2/27,0.464286,0.466518,0.455357,2485.6,0.020506,27031200
1986/2/28,0.457589,0.462054,0.444196,2436.28,0.020006,31281600
1986/3/3,0.446429,0.448661,0.4375,2421.68,0.019706,27204800
1986/3/4,0.439732,0.446429,0.4375,2409.78,0.019706,22276800
1986/3/5,0.439732,0.455357,0.433036,2378.09,0.020206,44256800
1986/3/6,0.450893,0.459821,0.448661,2386.4,0.020306,25334400
1986/3/7,0.453125,0.453125,0.441964,2410.77,0.019806,24046400
1986/3/10,0.441964,0.444196,0.439732,2411.44,0.019706,18872000
1986/3/11,0.439732,0.444196,0.4375,2541.14,0.019906,25765600
1986/3/12,0.444196,0.448661,0.441964,2561.49,0.019806,21420000
1986/3/13,0.441964,0.446429,0.435268,2572.83,0.019806,28991200
1986/3/14,0.441964,0.46875,0.441964,2586.9,0.020906,96213600
1986/3/17,0.464286,0.464286,0.453125,2593.67,0.020806,29680000
1986/3/18,0.464286,0.486607,0.462054,2598.35,0.021507,62339200
1986/3/19,0.479911,0.486607,0.470982,2587.34,0.021207,47471200
1986/3/20,0.5,0.529018,0.5,2568.86,0.022607,226032800
1986/3/21,0.504464,0.513393,0.491071,2595.51,0.022107,65094400
1986/3/24,0.493304,0.493304,0.470982,2590.98,0.021407,73578400
1986/3/25,0.477679,0.497768,0.477679,2581.05,0.022307,70268800
1986/3/26,0.497768,0.513393,0.497768,2589.47,0.022607,55535200
1986/3/27,0.504464,0.517857,0.504464,2531.88,0.022607,54751200
1986/3/31,0.504464,0.508929,0.5,2527.1,0.022607,46950400
1986/4/1,0.504464,0.504464,0.482143,2556.97,0.021807,55680800
